67;200;104;200;:F
107;200;120;200;:T
68;200;104;200;:F
106;200;118;200;:T
69;200;104;200;:F
105;200;116;200;:T
70;200;104;200;:F
104;200;114;200;:T
71;200;104;200;:F
103;200;112;200;:T
72;200;104;200;:F
102;200;110;200;:T
73;200;104;200;:F
101;200;108;200;:T
74;200;104;200;:F
100;200;106;200;:T
75;200;104;200;:F
99;200;104;200;:T
76;200;104;200;:F
98;200;102;200;:T
77;200;104;200;:F
97;200;100;200;:T
78;200;104;200;:F
96;200;98;200;:T
79;200;104;200;:F
95;200;96;200;:T
80;200;104;200;:F
94;200;94;200;:T
81;200;104;200;:F
93;200;92;200;:T
82;200;104;200;:F
92;200;90;200;:T
83;200;104;200;:F
91;200;88;200;:T
84;200;104;200;:F
90;200;86;200;:T
85;200;104;200;:F
89;200;84;200;:T
86;200;104;200;:F
88;200;82;200;:T
87;200;80;200;:F
87;200;104;200;:F
100;200;100;200;:T
88;200;80;200;:F
99;200;98;200;:T
89;200;80;200;:F
98;200;96;200;:T
90;200;80;200;:F
97;200;94;200;:T
91;200;80;200;:F
96;200;92;200;:T
92;200;80;200;:F
95;200;90;200;:T
93;200;80;200;:F
94;200;90;200;:T
94;200;80;200;:F
93;200;90;200;:T
95;200;80;200;:F
92;200;88;200;:T
96;200;80;200;:F
91;200;86;200;:T
97;200;80;200;:F
90;200;84;200;:T
98;200;80;200;:F
89;200;82;200;:T
88;200;80;200;:T
99;200;80;200;:F
104;200;120;200;:F
87;200;78;200;:T
100;200;80;200;:F
86;200;76;200;:T
101;200;80;200;:F
85;200;74;200;:T
102;200;80;200;:F
84;200;72;200;:T
103;200;80;200;:F
83;200;70;200;:T
104;200;80;200;:F
82;200;68;200;:T
105;200;80;200;:F
81;200;66;200;:T
106;200;80;200;:F
80;200;64;200;:T
107;200;80;200;:F
79;200;62;200;:T
108;200;80;200;:F
78;200;60;200;:T
109;200;80;200;:F
77;200;58;200;:T
110;200;80;200;:F
76;200;56;200;:T
111;200;80;200;:F
75;200;54;200;:T
112;200;80;200;:F
74;200;52;200;:T
113;200;80;200;:F
73;200;50;200;:T
114;200;80;200;:F
72;200;48;200;:T
115;200;80;200;:F
71;200;46;200;:T
116;200;80;200;:F
70;200;44;200;:T
117;200;80;200;:F
69;200;42;200;:T
118;200;80;200;:F
68;200;40;200;:T
119;200;80;200;:F
67;200;38;200;:T
120;200;80;200;:F
66;200;36;200;:T
121;200;80;200;:F
65;200;34;200;:T
122;200;80;200;:F
75;200;32;200;:F
123;200;80;200;:F
64;200;80;200;:T
76;200;32;200;:F
63;200;78;200;:T
77;200;32;200;:F
62;200;76;200;:T
78;200;32;200;:F
61;200;74;200;:T
79;200;32;200;:F
60;200;72;200;:T
80;200;32;200;:F
59;200;70;200;:T
81;200;32;200;:F
58;200;68;200;:T
82;200;32;200;:F
57;200;66;200;:T
83;200;32;200;:F
56;200;64;200;:T
84;200;32;200;:F
55;200;62;200;:T
85;200;32;200;:F
54;200;60;200;:T
86;200;32;200;:F
53;200;58;200;:T
52;200;56;200;:T
87;200;32;200;:F
140;200;96;200;:F
51;200;54;200;:T
88;200;32;200;:F
50;200;52;200;:T
89;200;32;200;:F
49;200;50;200;:T
90;200;32;200;:F
48;200;48;200;:T
91;200;32;200;:F
47;200;46;200;:T
92;200;32;200;:F
46;200;44;200;:T
93;200;32;200;:F
45;200;42;200;:T
94;200;32;200;:F
44;200;40;200;:T
95;200;32;200;:F
43;200;38;200;:T
96;200;32;200;:F
42;200;38;200;:T
97;200;32;200;:F
41;200;38;200;:T
98;200;32;200;:F
40;200;68;200;:T
95;200;38;200;:F
99;200;32;200;:F
39;200;66;200;:T
96;200;32;200;:F
38;200;64;200;:T
97;200;32;200;:F
37;200;62;200;:T
98;200;32;200;:F
36;200;60;200;:T
99;200;32;200;:F
35;200;58;200;:T
100;200;32;200;:F
34;200;56;200;:T
101;200;32;200;:F
33;200;54;200;:T
102;200;32;200;:F
32;200;52;200;:T
103;200;32;200;:F
31;200;50;200;:T
104;200;32;200;:F
30;200;48;200;:T
105;200;32;200;:F
29;200;46;200;:T
106;200;32;200;:F
59;200;68;200;:F
59;200;44;200;:F
107;200;32;200;:F
28;200;83;200;:T
60;200;32;200;:F
27;200;83;200;:T
61;200;32;200;:F
26;200;83;200;:T
62;200;32;200;:F
25;200;83;200;:T
63;200;32;200;:F
24;200;83;200;:T
64;200;32;200;:F
23;200;83;200;:T
65;200;32;200;:F
22;200;83;200;:T
66;200;32;200;:F
21;200;83;200;:T
67;200;32;200;:F
20;200;83;200;:T
68;200;32;200;:F
19;200;83;200;:T
69;200;32;200;:F
18;200;83;200;:T
70;200;32;200;:F
17;200;83;200;:T
71;200;32;200;:F
16;200;83;200;:T
72;200;32;200;:F
15;200;83;200;:T
73;200;32;200;:F
14;200;83;200;:T
74;200;32;200;:F
13;200;83;200;:T
75;200;32;200;:F
12;200;83;200;:T
76;200;32;200;:F
11;200;83;200;:T
77;200;32;200;:F
10;200;83;200;:T
78;200;32;200;:F
9;200;83;200;:T
79;200;32;200;:F
8;200;83;200;:T
80;200;32;200;:F
7;200;83;200;:T
81;200;32;200;:F
6;200;83;200;:T
82;200;32;200;:F
5;200;83;200;:T
83;200;32;200;:F
4;200;83;200;:T
3;200;87;200;:T
84;200;32;200;:F
15;200;83;200;:F
59;200;87;200;:F
2;200;87;200;:T
16;200;32;200;:F
1;200;87;200;:T
17;200;32;200;:F
0;200;87;200;:T
18;200;32;200;:F
3;200;87;200;:T
19;200;32;200;:F
2;200;87;200;:T
20;200;32;200;:F
1;200;87;200;:T
21;200;32;200;:F
0;200;87;200;:T
22;200;32;200;:F
3;200;87;200;:T
23;200;32;200;:F
2;200;87;200;:T
24;200;32;200;:F
1;200;87;200;:T
25;200;32;200;:F
0;200;87;200;:T
26;200;32;200;:F
3;200;87;200;:T
27;200;32;200;:F
2;200;87;200;:T
28;200;32;200;:F
1;200;87;200;:T
29;200;32;200;:F
0;200;87;200;:T
30;200;32;200;:F
3;200;87;200;:T
31;200;32;200;:F
2;200;87;200;:T
32;200;32;200;:F
1;200;87;200;:T
33;200;32;200;:F
0;200;87;200;:T
34;200;32;200;:F
3;200;87;200;:T
35;200;32;200;:F
2;200;86;200;:T
36;200;32;200;:F
1;200;84;200;:T
37;200;32;200;:F
0;200;82;200;:T
38;200;32;200;:F
3;200;87;200;:T
39;200;32;200;:F
35;200;80;200;:F
2;200;85;200;:T
36;200;32;200;:F
1;200;83;200;:T
37;200;32;200;:F
0;200;81;200;:T
38;200;32;200;:F
39;200;79;200;:T
39;200;32;200;:F
38;200;77;200;:T
40;200;32;200;:F
37;200;75;200;:T
41;200;32;200;:F
36;200;73;200;:T
42;200;32;200;:F
35;200;71;200;:T
43;200;32;200;:F
34;200;69;200;:T
44;200;32;200;:F
33;200;67;200;:T
45;200;32;200;:F
32;200;65;200;:T
46;200;32;200;:F
31;200;63;200;:T
56;200;76;200;:F
47;200;32;200;:F
30;200;61;200;:T
48;200;32;200;:F
29;200;59;200;:T
49;200;32;200;:F
28;200;57;200;:T
50;200;32;200;:F
27;200;55;200;:T
51;200;32;200;:F
26;200;53;200;:T
52;200;32;200;:F
25;200;51;200;:T
53;200;32;200;:F
24;200;49;200;:T
54;200;32;200;:F
23;200;47;200;:T
55;200;32;200;:F
22;200;45;200;:T
56;200;32;200;:F
21;200;43;200;:T
57;200;32;200;:F
20;200;41;200;:T
58;200;32;200;:F
19;200;39;200;:T
59;200;32;200;:F
18;200;37;200;:T
60;200;32;200;:F
17;200;35;200;:T
61;200;32;200;:F
16;200;33;200;:T
62;200;32;200;:F
55;200;71;200;:F
63;200;32;200;:F
15;200;31;200;:T
56;200;32;200;:F
14;200;29;200;:T
57;200;32;200;:F
13;200;27;200;:T
58;200;32;200;:F
12;200;25;200;:T
59;200;32;200;:F
11;200;23;200;:T
60;200;32;200;:F
10;200;21;200;:T
61;200;32;200;:F
9;200;19;200;:T
62;200;32;200;:F
8;200;17;200;:T
63;200;32;200;:F
7;200;15;200;:T
64;200;32;200;:F
6;200;15;200;:T
65;200;32;200;:F
5;200;15;200;:T
66;200;32;200;:F
4;200;15;200;:T
67;200;72;200;:F
67;200;32;200;:F
3;200;70;200;:T
27;200;15;200;:F
28;200;17;200;:F
2;200;70;200;:T
29;200;19;200;:F
1;200;70;200;:T
30;200;21;200;:F
0;200;70;200;:T
31;200;23;200;:F
3;200;70;200;:T
32;200;25;200;:F
2;200;70;200;:T
33;200;27;200;:F
1;200;70;200;:T
34;200;29;200;:F
0;200;70;200;:T
35;200;31;200;:F
3;200;70;200;:T
36;200;32;200;:F
2;200;70;200;:T
37;200;32;200;:F
1;200;70;200;:T
38;200;32;200;:F
0;200;70;200;:T
39;200;32;200;:F
3;200;70;200;:T
40;200;32;200;:F
2;200;70;200;:T
41;200;32;200;:F
1;200;70;200;:T
42;200;32;200;:F
0;200;70;200;:T
43;200;32;200;:F
3;200;70;200;:T
44;200;32;200;:F
2;200;70;200;:T
45;200;32;200;:F
1;200;70;200;:T
46;200;32;200;:F
0;200;70;200;:T
47;200;32;200;:F
3;200;70;200;:T
48;200;32;200;:F
2;200;70;200;:T
49;200;32;200;:F
1;200;68;200;:T
50;200;32;200;:F
0;200;66;200;:T
51;200;32;200;:F
3;200;64;200;:T
52;200;32;200;:F
2;200;62;200;:T
53;200;32;200;:F
1;200;60;200;:T
54;200;32;200;:F
0;200;58;200;:T
55;200;32;200;:F
59;200;70;200;:F
3;200;56;200;:T
56;200;32;200;:F
2;200;54;200;:T
57;200;32;200;:F
1;200;52;200;:T
58;200;32;200;:F
0;200;50;200;:T
59;200;32;200;:F
3;200;48;200;:T
60;200;32;200;:F
2;200;46;200;:T
61;200;32;200;:F
1;200;46;200;:T
62;200;32;200;:F
0;200;46;200;:T
63;200;32;200;:F
3;200;46;200;:T
64;200;32;200;:F
2;200;46;200;:T
65;200;32;200;:F
1;200;46;200;:T
66;200;32;200;:F
0;200;46;200;:T
3;200;46;200;:T
67;200;32;200;:F
2;200;46;200;:T
68;200;32;200;:F
1;200;46;200;:T
69;200;32;200;:F
0;200;46;200;:T
70;200;32;200;:F
3;200;46;200;:T
71;200;32;200;:F
2;200;45;200;:T
72;200;32;200;:F
1;200;43;200;:T
73;200;32;200;:F
0;200;41;200;:T
74;200;32;200;:F
3;200;39;200;:T
75;200;32;200;:F
2;200;37;200;:T
76;200;32;200;:F
1;200;35;200;:T
77;200;32;200;:F
0;200;33;200;:T
78;200;32;200;:F
19;200;31;200;:T
83;200;32;200;:F
18;200;29;200;:T
84;200;32;200;:F
17;200;27;200;:T
85;200;32;200;:F
16;200;25;200;:T
86;200;32;200;:F
75;200;46;200;:F
87;200;32;200;:F
15;200;23;200;:T
76;200;32;200;:F
14;200;23;200;:T
77;200;32;200;:F
13;200;23;200;:T
78;200;32;200;:F
12;200;23;200;:T
79;200;32;200;:F
11;200;23;200;:T
80;200;32;200;:F
10;200;23;200;:T
81;200;32;200;:F
9;200;23;200;:T
82;200;32;200;:F
8;200;23;200;:T
83;200;32;200;:F
7;200;23;200;:T
84;200;32;200;:F
6;200;23;200;:T
85;200;32;200;:F
5;200;23;200;:T
86;200;32;200;:F
4;200;23;200;:T
87;200;32;200;:F
3;200;55;200;:T
15;200;23;200;:F
16;200;25;200;:F
2;200;53;200;:T
17;200;27;200;:F
1;200;51;200;:T
18;200;29;200;:F
0;200;49;200;:T
19;200;31;200;:F
3;200;47;200;:T
20;200;32;200;:F
2;200;45;200;:T
21;200;32;200;:F
1;200;43;200;:T
22;200;32;200;:F
0;200;41;200;:T
23;200;32;200;:F
3;200;39;200;:T
24;200;32;200;:F
2;200;37;200;:T
25;200;32;200;:F
1;200;35;200;:T
26;200;32;200;:F
0;200;33;200;:T
27;200;32;200;:F
3;200;31;200;:T
28;200;32;200;:F
2;200;29;200;:T
29;200;32;200;:F
1;200;27;200;:T
30;200;32;200;:F
0;200;25;200;:T
31;200;32;200;:F
3;200;23;200;:T
32;200;32;200;:F
2;200;21;200;:T
33;200;32;200;:F
1;200;19;200;:T
34;200;32;200;:F
0;200;17;200;:T
35;200;32;200;:F
3;200;15;200;:T
36;200;32;200;:F
2;200;13;200;:T
37;200;32;200;:F
1;200;11;200;:T
38;200;32;200;:F
0;200;9;200;:T
39;200;32;200;:F
3;200;7;200;:T
40;200;32;200;:F
2;200;5;200;:T
41;200;32;200;:F
1;200;3;200;:T
45;200;200;200;:F
101;200;200;200;:T
46;200;200;200;:F
100;200;200;200;:T
47;200;200;200;:F
99;200;200;200;:T
48;200;200;200;:F
98;200;200;200;:T
49;200;200;200;:F
97;200;200;200;:T
50;200;200;200;:F
96;200;200;200;:T
51;200;200;200;:F
123;200;200;200;:T
95;200;200;200;:F
52;200;200;200;:F
122;200;200;200;:T
53;200;200;200;:F
121;200;200;200;:T
54;200;200;200;:F
120;200;200;200;:T
55;200;200;200;:F
119;200;200;200;:T
56;200;200;200;:F
118;200;200;200;:T
57;200;200;200;:F
117;200;200;200;:T
58;200;200;200;:F
116;200;200;200;:T
59;200;200;200;:F
115;200;200;200;:T
60;200;200;200;:F
114;200;200;200;:T
61;200;200;200;:F
113;200;200;200;:T
62;200;200;200;:F
112;200;200;200;:T
63;200;200;200;:F
111;200;200;200;:T
64;200;200;200;:F
110;200;200;200;:T
65;200;200;200;:F
109;200;200;200;:T
66;200;200;200;:F
108;200;200;200;:T
67;200;200;200;:F
107;200;200;200;:T
68;200;200;200;:F
106;200;200;200;:T
69;200;200;200;:F
105;200;200;200;:T
70;200;200;200;:F
104;200;200;200;:T
71;200;200;200;:F
103;200;200;200;:T
72;200;200;200;:F
102;200;200;200;:T
73;200;200;200;:F
101;200;200;200;:T
74;200;200;200;:F
100;200;200;200;:T
75;200;200;200;:F
99;200;200;200;:T
76;200;200;200;:F
98;200;200;200;:T
77;200;200;200;:F
97;200;200;200;:T
78;200;200;200;:F
96;200;200;200;:T
79;200;200;200;:F
95;200;200;200;:T
80;200;200;200;:F
94;200;200;200;:T
81;200;200;200;:F
93;200;200;200;:T
82;200;200;200;:F
92;200;200;200;:T
83;200;200;200;:F
91;200;200;200;:T
84;200;134;200;:F
90;200;140;200;:T
85;200;134;200;:F
89;200;138;200;:T
86;200;134;200;:F
88;200;136;200;:T
87;200;134;200;:F
87;200;176;200;:T
111;200;134;200;:F
86;200;176;200;:T
88;200;134;200;:F
85;200;176;200;:T
89;200;134;200;:F
84;200;176;200;:T
90;200;134;200;:F
83;200;174;200;:T
91;200;134;200;:F
82;200;172;200;:T
92;200;134;200;:F
81;200;170;200;:T
93;200;134;200;:F
80;200;168;200;:T
94;200;134;200;:F
79;200;166;200;:T
95;200;134;200;:F
78;200;164;200;:T
96;200;134;200;:F
77;200;162;200;:T
97;200;134;200;:F
76;200;160;200;:T
98;200;134;200;:F
75;200;158;200;:T
99;200;134;200;:F
74;200;156;200;:T
100;200;134;200;:F
73;200;154;200;:T
101;200;134;200;:F
72;200;152;200;:T
102;200;134;200;:F
71;200;150;200;:T
103;200;134;200;:F
70;200;148;200;:T
104;200;134;200;:F
69;200;146;200;:T
105;200;134;200;:F
68;200;144;200;:T
106;200;134;200;:F
67;200;142;200;:T
107;200;134;200;:F
66;200;140;200;:T
108;200;134;200;:F
65;200;138;200;:T
109;200;134;200;:F
64;200;136;200;:T
110;200;134;200;:F
63;200;134;200;:T
111;200;134;200;:F
62;200;132;200;:T
112;200;134;200;:F
61;200;130;200;:T
113;200;134;200;:F
60;200;128;200;:T
114;200;134;200;:F
59;200;126;200;:T
115;200;134;200;:F
58;200;124;200;:T
116;200;134;200;:F
57;200;122;200;:T
117;200;134;200;:F
56;200;120;200;:T
118;200;134;200;:F
55;200;118;200;:T
119;200;134;200;:F
54;200;116;200;:T
120;200;134;200;:F
53;200;114;200;:T
121;200;134;200;:F
52;200;112;200;:T
122;200;134;200;:F
75;200;110;200;:F
51;200;110;200;:T
123;200;134;200;:F
50;200;108;200;:T
76;200;110;200;:F
49;200;106;200;:T
77;200;110;200;:F
48;200;104;200;:T
78;200;110;200;:F
47;200;102;200;:T
79;200;110;200;:F
46;200;100;200;:T
80;200;110;200;:F
45;200;98;200;:T
81;200;110;200;:F
44;200;96;200;:T
82;200;110;200;:F
43;200;94;200;:T
83;200;110;200;:F
42;200;92;200;:T
84;200;110;200;:F
41;200;90;200;:T
85;200;110;200;:F
40;200;88;200;:T
86;200;110;200;:F
39;200;86;200;:T
55;200;126;200;:F
87;200;110;200;:F
38;200;84;200;:T
56;200;110;200;:F
37;200;82;200;:T
57;200;110;200;:F
36;200;80;200;:T
58;200;110;200;:F
35;200;78;200;:T
59;200;110;200;:F
34;200;76;200;:T
60;200;110;200;:F
33;200;74;200;:T
61;200;110;200;:F
32;200;72;200;:T
62;200;110;200;:F
31;200;70;200;:T
63;200;110;200;:F
30;200;68;200;:T
64;200;110;200;:F
29;200;66;200;:T
65;200;110;200;:F
28;200;64;200;:T
66;200;110;200;:F
27;200;62;200;:T
67;200;110;200;:F
26;200;60;200;:T
68;200;110;200;:F
25;200;58;200;:T
69;200;110;200;:F
24;200;56;200;:T
70;200;110;200;:F
23;200;54;200;:T
71;200;110;200;:F
22;200;52;200;:T
72;200;110;200;:F
21;200;50;200;:T
73;200;110;200;:F
20;200;48;200;:T
74;200;110;200;:F
19;200;46;200;:T
75;200;110;200;:F
18;200;44;200;:T
76;200;110;200;:F
17;200;42;200;:T
77;200;110;200;:F
16;200;40;200;:T
78;200;110;200;:F
15;200;62;200;:T
79;200;110;200;:F
51;200;38;200;:F
14;200;60;200;:T
52;200;38;200;:F
13;200;58;200;:T
53;200;38;200;:F
12;200;56;200;:T
54;200;38;200;:F
11;200;54;200;:T
55;200;38;200;:F
10;200;52;200;:T
56;200;38;200;:F
9;200;50;200;:T
57;200;38;200;:F
8;200;48;200;:T
58;200;38;200;:F
7;200;46;200;:T
59;200;38;200;:F
6;200;44;200;:T
60;200;38;200;:F
5;200;42;200;:T
61;200;38;200;:F
4;200;40;200;:T
62;200;38;200;:F
3;200;38;200;:T
91;200;102;200;:F
63;200;38;200;:F
2;200;36;200;:T
64;200;38;200;:F
1;200;34;200;:T
65;200;38;200;:F
0;200;32;200;:T
66;200;38;200;:F
3;200;30;200;:T
67;200;40;200;:F
2;200;28;200;:T
68;200;42;200;:F
1;200;26;200;:T
69;200;44;200;:F
0;200;24;200;:T
70;200;46;200;:F
100;200;22;200;:T
127;200;48;200;:F
99;200;20;200;:T
128;200;50;200;:F
98;200;18;200;:T
129;200;52;200;:F
97;200;16;200;:T
130;200;54;200;:F
96;200;18;200;:T
131;200;56;200;:F
107;200;14;200;:F
95;200;16;200;:T
108;200;14;200;:F
94;200;14;200;:T
109;200;14;200;:F
93;200;12;200;:T
110;200;14;200;:F
92;200;10;200;:T
111;200;14;200;:F
91;200;8;200;:T
112;200;14;200;:F
90;200;6;200;:T
113;200;14;200;:F
89;200;4;200;:T
114;200;14;200;:F
88;200;2;200;:T
115;200;14;200;:F
5;65;200;200;:F
5;65;200;200;:T
6;66;200;200;:F
4;64;200;200;:T
7;67;200;200;:F
3;63;200;200;:T
8;68;200;200;:F
2;62;200;200;:T
9;69;200;200;:F
1;61;200;200;:T
10;70;200;200;:F
0;60;200;200;:T
11;71;200;200;:F
3;75;200;200;:F
3;59;200;200;:T
4;72;200;200;:F
2;58;200;200;:T
5;73;200;200;:F
1;57;200;200;:T
6;74;200;200;:F
0;56;200;200;:T
7;75;200;200;:F
3;55;200;200;:T
8;76;200;200;:F
2;54;200;200;:T
9;77;200;200;:F
1;53;200;200;:T
10;78;200;200;:F
0;52;200;200;:T
11;79;200;200;:F
3;51;200;200;:T
12;80;200;200;:F
2;50;200;200;:T
13;81;200;200;:F
1;49;200;200;:T
14;82;200;200;:F
0;48;200;200;:T
3;71;200;200;:T
15;83;200;200;:F
3;47;200;200;:F
2;70;200;200;:T
4;48;200;200;:F
1;69;200;200;:T
5;49;200;200;:F
0;68;200;200;:T
6;50;200;200;:F
3;67;200;200;:T
7;51;200;200;:F
2;66;200;200;:T
8;52;200;200;:F
1;65;200;200;:T
9;53;200;200;:F
0;64;200;200;:T
10;54;200;200;:F
3;63;200;200;:T
11;55;200;200;:F
2;62;200;200;:T
12;56;200;200;:F
1;61;200;200;:T
13;57;200;200;:F
0;60;200;200;:T
14;58;200;200;:F
59;119;200;200;:F
15;59;200;200;:F
3;59;200;200;:T
16;60;200;200;:F
2;58;200;200;:T
17;61;200;200;:F
1;57;200;200;:T
18;62;200;200;:F
0;56;200;200;:T
19;63;200;200;:F
3;55;200;200;:T
20;64;200;200;:F
2;54;200;200;:T
21;65;200;200;:F
1;53;200;200;:T
22;66;200;200;:F
0;52;200;200;:T
23;67;200;200;:F
3;51;200;200;:T
24;68;200;200;:F
2;50;200;200;:T
25;69;87;200;:F
1;49;91;200;:T
26;70;87;200;:F
0;48;89;200;:T
27;71;87;200;:F
3;47;87;200;:T
28;72;87;200;:F
2;46;85;200;:T
29;73;87;200;:F
1;45;83;200;:T
30;74;87;200;:F
0;44;81;200;:T
31;75;87;200;:F
3;43;79;200;:T
32;76;87;200;:F
2;42;77;200;:T
33;77;87;200;:F
1;41;75;200;:T
34;78;87;200;:F
0;40;73;200;:T
35;79;87;200;:F
3;39;71;200;:T
36;80;87;200;:F
2;38;69;200;:T
37;81;87;200;:F
1;37;67;200;:T
38;82;87;200;:F
0;36;65;200;:T
3;79;63;200;:F
39;83;87;200;:F
3;35;111;200;:F
3;79;62;200;:F
39;83;86;200;:F
3;35;110;200;:F
3;79;61;200;:T
39;83;85;200;:F
3;35;109;200;:F
2;78;59;200;:T
4;36;85;200;:F
1;77;57;200;:T
5;37;85;200;:F
0;76;55;200;:T
6;38;85;200;:F
3;75;53;200;:T
7;39;85;200;:F
2;74;51;200;:T
8;40;85;200;:F
1;73;49;200;:T
9;41;85;200;:F
0;72;47;200;:T
10;42;85;200;:F
3;71;45;200;:T
11;43;85;200;:F
2;70;43;200;:T
12;44;85;200;:F
1;69;41;200;:T
13;45;85;200;:F
0;68;39;200;:T
14;46;85;200;:F
3;67;57;200;:T
59;115;37;200;:F
15;47;85;200;:F
24;72;98;200;:F
2;66;55;200;:T
16;48;37;200;:F
1;65;53;200;:T
17;49;37;200;:F
0;64;51;200;:T
18;50;37;200;:F
3;63;49;200;:T
19;51;37;200;:F
2;62;47;200;:T
20;52;37;200;:F
1;61;45;200;:T
21;53;37;200;:F
0;60;43;200;:T
22;54;37;200;:F
3;59;41;200;:T
23;55;37;200;:F
2;58;39;200;:T
24;56;37;200;:F
1;57;37;200;:T
25;57;37;200;:F
0;56;35;200;:T
26;58;37;200;:F
3;55;33;200;:T
27;59;37;200;:F
2;54;31;200;:T
28;60;37;200;:F
1;53;29;200;:T
29;61;37;200;:F
0;52;27;200;:T
30;62;37;200;:F
3;51;25;200;:T
31;63;37;200;:F
2;50;23;200;:T
32;64;37;200;:F
1;49;21;200;:T
33;65;37;200;:F
0;48;19;200;:T
34;66;37;200;:F
3;47;17;200;:T
35;67;37;200;:F
2;46;15;200;:T
36;68;37;200;:F
1;45;13;200;:T
37;69;37;200;:F
0;44;11;200;:T
38;70;37;200;:F
3;43;85;200;:T
35;91;9;200;:F
39;71;37;200;:F
2;42;83;200;:T
36;72;9;200;:F
1;41;81;200;:T
37;73;9;200;:F
0;40;79;200;:T
38;74;9;200;:F
3;39;77;200;:T
39;75;9;200;:F
2;38;75;200;:T
40;76;9;200;:F
1;37;73;200;:T
41;77;9;200;:F
0;36;71;200;:T
42;78;9;200;:F
3;35;69;200;:T
43;79;9;200;:F
2;34;67;200;:T
44;80;9;200;:F
1;33;65;200;:T
45;81;9;200;:F
0;32;63;200;:T
46;82;9;200;:F
3;31;61;200;:T
47;83;9;200;:F
24;56;74;200;:F
2;30;59;200;:T
25;57;9;200;:F
1;29;57;200;:T
26;58;9;200;:F
0;28;55;200;:T
27;59;9;200;:F
3;27;53;200;:T
28;60;9;200;:F
2;26;51;200;:T
29;61;9;200;:F
1;25;49;200;:T
30;62;9;200;:F
0;24;47;200;:T
31;63;9;200;:F
3;23;45;200;:T
32;64;9;200;:F
2;22;43;200;:T
33;65;9;200;:F
1;21;41;200;:T
34;66;9;200;:F
0;20;39;200;:T
35;67;9;200;:F
3;19;37;200;:T
36;68;9;200;:F
2;18;35;200;:T
37;69;9;200;:F
1;17;33;200;:T
38;70;9;200;:F
0;16;31;200;:T
39;71;9;200;:F
3;47;29;200;:T
40;72;9;200;:F
3;15;69;200;:F
2;46;27;200;:T
4;16;9;200;:F
1;45;25;200;:T
5;17;9;200;:F
0;44;23;200;:T
6;18;9;200;:F
3;43;21;200;:T
7;19;9;200;:F
2;42;19;200;:T
8;20;9;200;:F
1;41;17;200;:T
9;21;9;200;:F
0;40;15;200;:T
10;22;9;200;:F
3;39;13;200;:T
11;23;9;200;:F
2;38;11;200;:T
12;24;9;200;:F
1;37;9;200;:T
13;25;9;200;:F
0;36;7;200;:T
14;26;9;200;:F
3;35;53;200;:T
3;87;73;200;:F
3;107;5;200;:F
15;27;9;200;:F
2;34;53;200;:T
4;28;5;200;:F
1;33;53;200;:T
5;29;5;200;:F
0;32;53;200;:T
6;30;5;200;:F
3;31;53;200;:T
7;31;5;200;:F
2;30;53;200;:T
8;32;5;200;:F
1;29;53;200;:T
9;33;5;200;:F
0;28;53;200;:T
10;34;5;200;:F
3;27;53;200;:T
11;35;5;200;:F
2;26;53;200;:T
12;36;5;200;:F
1;25;53;200;:T
13;37;5;200;:F
0;24;53;200;:T
14;38;5;200;:F
15;39;5;200;:F
3;23;53;200;:T
16;40;5;200;:F
2;22;51;200;:T
17;41;5;200;:F
1;21;49;200;:T
18;42;5;200;:F
0;20;47;200;:T
19;43;5;200;:F
3;19;45;200;:T
20;44;5;200;:F
2;18;43;200;:T
21;45;5;200;:F
1;17;41;200;:T
22;46;5;200;:F
0;16;39;200;:T
23;47;5;200;:F
3;15;37;200;:T
24;48;5;200;:F
2;14;35;200;:T
25;49;5;200;:F
1;13;33;200;:T
26;50;5;200;:F
0;12;31;200;:T
27;51;5;200;:F
3;11;29;200;:T
28;52;5;200;:F
2;10;27;200;:T
29;53;5;200;:F
1;9;25;200;:T
30;54;5;200;:F
0;8;23;200;:T
31;55;5;200;:F
3;7;21;200;:T
32;56;5;200;:F
2;6;19;200;:T
33;57;5;200;:F
1;5;17;200;:T
34;58;5;200;:F
0;4;15;200;:T
35;59;5;200;:F
7;3;13;200;:T
36;60;5;200;:F
6;2;11;200;:T
37;61;5;200;:F
5;1;9;200;:T
38;62;5;200;:F
4;0;7;200;:T
39;120;200;7;:F
3;88;200;7;:T
40;121;200;9;:F
2;87;200;7;:T
41;122;200;10;:F
1;86;200;6;:T
42;123;200;12;:F
0;85;200;6;:T
43;124;200;13;:F
3;84;200;5;:T
44;125;200;15;:F
2;83;200;5;:T
45;126;200;16;:F
1;82;200;4;:T
46;127;200;18;:F
0;81;200;4;:T
47;128;200;19;:F
3;80;200;3;:F
47;128;200;20;:F
3;80;200;4;:F
47;128;200;20;:F
3;80;200;4;:F
47;128;200;21;:F
3;80;200;5;:F
47;128;200;21;:F
3;80;200;5;:T
2;79;200;5;:T
48;129;200;23;:F
1;78;200;4;:T
49;130;200;24;:F
0;77;200;4;:T
50;131;200;26;:F
19;76;200;3;:T
51;132;200;27;:F
18;75;200;3;:T
52;133;200;29;:F
17;74;200;2;:T
53;134;200;30;:F
16;73;200;2;:T
54;135;200;32;:F
15;99;200;25;:T
40;72;200;97;:F
55;136;200;33;:F
14;98;200;23;:T
41;73;200;35;:F
13;97;200;22;:T
42;74;200;36;:F
12;96;200;20;:T
43;75;200;38;:F
11;95;200;19;:T
44;76;200;39;:F
10;94;200;17;:T
45;77;200;41;:F
